,gender,age,id,became_member_on,income
385,M,42,6be0513109fe4d738e2af7fb252fefb7,20180613,57000.0
386,M,58,90a221d6183c49d68dd6b2d17e67b2ba,20180129,36000.0
387,F,48,b3a5a87d9e1d4bc48f38945c8f4d5a2a,20161021,44000.0
388,M,35,027596e6ed19471392923eb833b25fd3,20170829,64000.0
389,M,36,f5b84c63d6514f02bed8258e627f172d,20180315,31000.0
390,F,41,5084c3bf96464d63bc54f298ce45aef0,20160414,100000.0
391,F,83,0872d0fa41104fcaaf143ddc1b81a420,20170430,73000.0
392,M,53,4cbe33c601a5407f8202086565c55111,20171015,87000.0
393,,118,55bbada9ec754b9493ba8da9f1704331,20150910,
394,F,53,63682fd0e2454fe098a3aad2c76e0054,20160115,97000.0
395,F,80,85727ebd2e324b60839c149682294ba7,20180110,48000.0
396,M,25,4cce01bbc3d742c994f654f8c1ecd6b4,20151116,66000.0
397,M,63,b330ad2e97ca455badff7121614b225d,20151104,119000.0
398,F,63,611846bccd6b4c35ba48ed6b165b2c2d,20160614,66000.0
399,F,56,06b99e8cc24b426f8a578c749974b88a,20180123,109000.0
400,M,43,e262142cfb3f4c87ab26ba7dd09562aa,20171004,59000.0
401,F,58,78364f0145d342c2bd44a169cfb9c332,20160314,58000.0
402,M,59,1e90d5a75b1d47e6ac495c37399705da,20170123,59000.0
403,M,49,c7456a584a65425188c13311390e53c5,20180318,104000.0
404,F,63,b432b74402bb4981a4651c8df1670365,20170912,70000.0
405,M,42,d6e40d21be454a08853aeafbd3532647,20151210,94000.0
406,F,52,b6874ec74838469482e7bcce0251acdd,20180117,57000.0
407,F,57,a04fcfd571034456aaa6d56c0a3fd9b6,20180408,37000.0
408,F,56,16ed3ce3996c4f729d597126b8200203,20171109,59000.0
409,M,80,79d6e0ec46a8486a9df7b24552be074b,20171015,87000.0
410,M,43,dce9bfaf37e64b75b5c40866cfe71c80,20160211,52000.0
411,M,54,09e73eeb14874fe69467f8c123091f50,20171114,70000.0
412,M,28,42e511d82add46d4b0038ab71015f1b5,20161111,73000.0
413,F,57,f26062d4f14f464eb345f487f0e912d4,20171008,95000.0
414,M,71,3f297d8938564fdbbcd73db63bc8ce54,20150310,67000.0
415,,118,5749731ed31948abb540a956963926ba,20171029,
416,F,64,cffd46a4ad444357a62f3929cd07a072,20180418,112000.0
417,M,20,576e6eed3c6a4ac682ebd35b7ea672f4,20140531,49000.0
418,,118,901e3bdd943244ccb87af0ed7dcf0680,20150822,
419,,118,c8503ad4841d45dc9002b4144f4028a5,20150827,
420,F,36,55c69bafc66d4bf6a7df7f1f752c1b38,20170423,58000.0
421,F,45,b427c95a76904412885fa43e1b6db748,20161004,99000.0
422,M,71,aec66f67b80548d29897b26f83d139de,20141217,65000.0
423,M,67,6e43570e4517416cb3bcadd49d3da70f,20180601,89000.0
424,F,72,5fc96150a4994e3c982e723d06d35e8b,20160922,81000.0
425,M,51,227f2d69e46a4899b70d48182822cff6,20180512,100000.0
426,,118,a2eab1f4ba0c4d339de106c93d509679,20170419,
427,M,48,d2d8012642ec43e09c18dd814bd1ec6c,20170919,68000.0
428,M,53,bf60d102f38c4f2aacb09c2df487b7fc,20180410,60000.0
429,M,25,75da3f6ef64b4bdebc1045dfa2bbb546,20180215,53000.0
430,F,79,3115295d227b45ba918d691687350672,20180110,85000.0
431,M,19,80712efd45a84787b08074798ac40429,20180624,32000.0
432,F,28,30333ea9ee1e4405adf1b5c54dd60553,20180411,49000.0
433,M,56,bb0f25e23a4c4de6a645527c275cd594,20140611,76000.0
434,M,44,81d1298cca294146801c6c086a616399,20140319,37000.0
435,M,25,76919022666747ffb747b52151ba992b,20171225,40000.0
436,F,61,4866a2c8fedd46b98dc2c695f8cc5840,20180113,78000.0
437,M,34,09020cacd73b48a7b1d1310dd9ca004b,20170922,59000.0
438,F,41,597bcbdab11c4236aaf895ca94d9aa60,20171210,37000.0
439,M,44,b8dc729c581045a59f2186c210c5a06c,20161204,51000.0
440,F,51,d7282e3f7eec4cc5a38212189af80d2e,20180629,92000.0
441,M,47,8b5f5a1b1c43427ba7fb1e8e307a05e3,20171109,44000.0
442,F,63,055a06b9a6ad42fcaa1fe7706b5e21aa,20180707,70000.0
443,M,62,fc41f98eaccc4c6e9ba3d3361714c527,20171126,61000.0
444,M,66,3f244f4dea654688ace14acb4f0257bb,20180703,71000.0
445,M,62,05dedca5b2034055a64979a2c28b3477,20171208,70000.0
446,M,83,93893ec00b5346228088f867e6164b1e,20160410,88000.0
447,M,43,ff298e06fee240039dfd761a0a2ea25e,20180627,58000.0
448,F,66,eaaa456d803e49798017100b16fda6c5,20161204,94000.0
449,M,70,c8d495a12bd049489dd2d185cd20bfc3,20171118,44000.0
450,F,65,be7ff3cb6bf84ce395471e52b64b70c6,20180112,66000.0
451,F,33,6a619d10e88f489eae05ceb9a8f5b178,20161106,54000.0
452,M,63,b65eaba56d124588aed15c484db427a8,20180726,78000.0
453,M,77,d3027a3344e443869ffd7b39aa99acc8,20170801,42000.0
454,F,49,c2c72ce6038644c797208046d1e3498a,20171016,57000.0
455,M,53,ca369d4c5c0c4bb996bf78ec0b65775b,20170123,104000.0
456,F,61,5979ee1e3e744c98afd9f72d9be32546,20160228,87000.0
457,M,60,35ad0c309d7743e6bb03025ee6008100,20151215,38000.0
458,,118,747a2170abe34708aefe3c6de2b96241,20151028,
459,F,44,6c0c0bacbe0b455c9c0a4ed0f72eb2f9,20170918,60000.0
460,M,69,7170e85765bb4fd580035c6469620252,20150622,62000.0
461,M,39,30f768e59835437d86743fd5daad69e3,20180524,71000.0
462,F,38,8e9cc6311a2e450c9d95f98f1f10c17e,20150326,55000.0
463,F,83,1ccdd48ea41247248269cb0c5805ca12,20171223,99000.0
464,F,63,ec290c4f5c204a4c85f256ee190bd583,20160124,94000.0
465,F,41,b3e4bca407e849568ceec8454336bc24,20151015,41000.0
466,M,54,32e149f18abe4a0a8555707ea9e99749,20171112,39000.0
467,,118,d60b6ba27b854d82a66e92c81cc776ef,20180214,
468,M,41,adeaeb917eac4f4ab806e68981a51703,20180126,55000.0
469,,118,459b2f93d34d46c9aa44614ec2ad27f5,20160623,
470,,118,ebc85038459d4aa59ba91d0a884e494b,20170903,
471,F,56,7f0124b2a6e94e8fba10c4055d8edde3,20170922,69000.0
472,,118,7f162ea908464199a7c80d2573c532a9,20170328,
473,M,50,4fb0ad91097a4e6984f2ba6891274520,20180118,98000.0
474,M,58,4051d8962dfd4b39ab77d39f6440ccb8,20151123,55000.0
475,M,39,25ff4f5d2d354e599980dc5fd3f50021,20170425,61000.0
476,F,60,87cef380122f4b21bd8b60979340eb2b,20170926,55000.0
477,F,60,efeaf350ca114cf685a0e15c482b74fa,20160906,74000.0
478,M,24,d7d78a3fabfc4f53883e5fa624c3d612,20180703,38000.0
479,M,48,580282318a424572b41b1ad3516eb976,20161130,57000.0
480,M,50,3c1242f9a15a402a98184fb10cb766b3,20180326,110000.0
481,F,41,5db55c030129497396446c4d07e15380,20170730,67000.0
482,M,45,f9396c7c3707431a9ca1407e37260b19,20150504,84000.0
483,M,48,c036caeb35f744da8c3c36ddfa002bf3,20160709,93000.0
484,M,59,86cd0fa338aa4d73a57d55c3801d7f2a,20180201,87000.0
485,M,43,9cc0fab8e4404b9eb8c8837aaf60655b,20180423,45000.0
486,F,56,6626b0fcb1f5451b89c2011c9c01e186,20171021,67000.0
487,M,54,17e445a1d599462983560919c20009df,20161206,93000.0
488,F,48,854128de8f934c7ab4c967829fe53711,20180722,47000.0
489,,118,18b8be9637384abe9d13e30a8e00c33d,20180218,
490,,118,ca85d857e3804e97a4aaf4bd64c75237,20150816,
491,,118,989e7b86a4f54af1b550970806313851,20170205,
492,M,63,319abe74a62949209cb8a5531f89b3fd,20171226,49000.0
493,,118,f9aacdb4fa954446a6f1ea22ecd7b961,20150930,
494,M,47,62db888b21974136981082c0b8ec6d64,20171202,35000.0
495,M,52,903101be9bd74ab7b84486358464ad93,20160830,56000.0
496,F,58,ef0dcb0bddc54f3595846a87bd1237ef,20160905,78000.0
497,M,78,5cd3b3a0e5284df1adf8cca2f59ed28f,20150509,39000.0
498,M,43,9c48c9b259b042f2b7cebe52df7fc36b,20140701,40000.0
499,M,68,0a5431e766764fc09ef2e123c930b212,20170806,61000.0
500,M,18,1a17eef552164fa79276342fc46c9364,20150503,48000.0
501,F,39,5eb5877aa40744bdb8b147b60295dd61,20160919,85000.0
502,M,74,3004ddb762fe4b399a1839a648568095,20180721,99000.0
503,F,53,dbb7655f713f4c2a8a64dc776356c08b,20170119,98000.0
504,F,61,d5f5fd09f88541658e616b46df7f6576,20150923,67000.0
505,M,23,7be9450df7d045f1b7bf07991a193315,20180428,54000.0
506,M,46,10c4dfe0dd3940a4bc00b19c3e750764,20171109,55000.0
507,M,51,f6581b347e914638a6e04e3a5285a31d,20170827,78000.0
508,M,77,3a19b640335a4674859c23ee5354ac99,20180407,86000.0
509,F,79,50429444a86a4298a64522417070096b,20171026,91000.0
510,M,41,ab1ceb3bfc0b47f0b24685f94542aa05,20150514,41000.0
511,F,60,cb4a0508e95e41b8a57c59d69a20f06d,20160217,78000.0
512,F,54,f50ee71f3a3c4d169237ae56e44d13c7,20171123,47000.0
513,O,63,01f46a5191424005af436cdf48a5da7c,20150920,89000.0
514,M,73,af15533a5b1a42a98e767fc9103e325c,20180414,76000.0
515,M,47,ec5800ee8ae040708487b6473b1fbefc,20180211,77000.0
516,M,84,3db2add6525849fe9232085feda62d60,20160401,82000.0
517,,118,9de54389816342449e445db1d75d341d,20180422,
518,M,20,b6859fb6765f401882193edfe8b76360,20170901,56000.0
519,F,24,c80e5ece0bfc4cec9e2116935adc3958,20150118,35000.0
520,F,58,fcb6487bac7f4427ac8c7f648adfb4e2,20170310,71000.0
521,M,35,35f2d25487e04bf09865c4be7497d184,20170928,40000.0
522,,118,683d4ab8958245f28bad581931ef14cb,20170731,
523,M,57,05ad6da25fcf4ea483562a4233cc345f,20170806,33000.0
524,M,87,93534b7c68e44474a67b2c41fe95ecaa,20150410,55000.0
525,F,86,f7e127d8fc04493385ae51a3b3f6411c,20150506,84000.0
526,F,57,f92d608f58bf40178cc3c9568750c559,20180117,100000.0
527,M,61,b50fd78643e1452386190ae9c8366b56,20171022,112000.0
528,M,25,662f3247f37c4ae7a2abb8f6e266a633,20171021,53000.0
529,M,38,e296bfe8daed4c889800d3765c2d5d75,20150513,31000.0
530,M,94,00bbce6533f44ddeaf4dd32bcab55441,20141128,50000.0
531,M,59,e54b14de96bb4166bf1db3919de76f1b,20151212,61000.0
532,F,49,c75b0d5cf82a494b970d0d6d4445ffa0,20171231,73000.0
533,F,61,40ca4949bc5d4567b2521ce9a1ddd6e8,20160614,72000.0
534,,118,3d63a807a77c4a5686a7515f65bb86a6,20170501,
535,M,31,4acdbe18bbbc467b804ca376ac74e0a1,20171101,64000.0
536,F,75,ae2f9e0ed70f4f3b8667ae2ce7e7e15d,20171102,53000.0
537,,118,98b42c921d7c4b51b74959396f40b05a,20171219,
538,,118,06b1031271174d8596c1996478f07ede,20150809,
539,M,51,cf93931b28464b4884810c9f504edfe8,20180405,65000.0
540,M,68,523e72f640ea4855a1648326440d1368,20171201,74000.0
541,M,86,91e8ec094d0a4e1ba88bf1b346c62762,20180524,71000.0
542,F,62,a453d70e85fd493f9584570a3dae58a8,20180707,117000.0
543,M,61,c3b7848d96014017ad1272188e170554,20180627,64000.0
544,,118,30157b7fc37f43f2ae7ccd9edfe0b672,20180722,
545,F,63,b8279605177341faa5a65c6587c1db9c,20180627,57000.0
546,F,26,fe02a12cef324b44af769a3710e7f8fd,20171204,52000.0
547,F,50,a8f4008479514225845105e0fb4e30ca,20151102,77000.0
548,,118,6878e89f853c4691b765ae71386dbe09,20170902,
549,F,45,0ac4ad9e2a114350a35d4bd48cb92617,20170625,93000.0
550,F,88,2be977c63b8a41ffa2d6138f692cd7b7,20160214,64000.0
551,F,50,1dc38ca39f8440399792bedbf3e4ee84,20170908,92000.0
552,F,65,9aba5058cb4f483da896335a1479a944,20170909,119000.0
553,,118,fe4ce71deebb41efa852e9107c80870e,20150729,
554,M,55,5063e15e15b849e9a05c49ab68e9f2d9,20170717,76000.0
555,M,71,7e527b19f70b4aeeb1e99ed78aca1598,20160406,95000.0
556,F,34,8c0d71b9f13b4906a7be84a55cc57e27,20150925,46000.0
557,M,81,696493b9f616411a878d4a9b946e6196,20170825,65000.0
558,,118,82a588087e444bac93828ba40fafdd56,20180607,
559,F,65,1f3375bf55ad4d6d9fe17395db638f98,20130822,98000.0
560,,118,2afcff4b5f4c42fc98b0280a0c8febc9,20160605,
561,,118,6014a8e264474a45a265cbd96aded6f8,20160922,
562,F,63,54a637c5dd8b429d82815e71d3f4ac26,20180326,62000.0
563,M,73,2956c29de4bb442cb1959389dfc541ca,20160527,58000.0
564,F,84,6e87e9e5ecc847849e15939467ac7d4c,20180125,77000.0
565,,118,7ca349e55ff544c7a13addfdea2e2c06,20170828,
566,F,55,6ec36134940f43aeb43cffa2011a6d26,20180613,62000.0
567,M,63,d791a7a91a0343c4885594c348211fb2,20170924,70000.0
568,F,24,461e13a14a074077b3ebd7ad0174e02b,20180416,51000.0
569,M,36,dbb4766b7dd94ca2b83a855312a3ebe9,20130730,74000.0
570,M,56,0b86e2ad1f2140db8dc4db1b71e1e73a,20160607,69000.0
571,F,65,440244d2fe344c3c99478e7aefc1facd,20170502,119000.0
572,M,75,22617705eec442e0b7b43e5c5f56fb17,20180623,75000.0
573,M,71,55d72207fe92480a8cd03bdd46e1fe84,20160720,114000.0
574,M,71,e1581a9a6ff04491bb5342143cd4876d,20171224,118000.0
575,M,61,ae37927ce8524f43b2174b77d89263a3,20170425,39000.0
576,O,73,644ac06dc9b34a5bbd237a465cf47571,20180316,88000.0
577,M,19,4c4f170b362f4e539e89251a27cb37cc,20180321,73000.0
578,F,64,a200b438d32b4faa98f2b914b1ba7937,20170724,34000.0
579,F,66,70938b2cdda040a4b513a39d9ac381ed,20171020,112000.0
580,M,37,dbb37c0caad54f4a979a8121de79d0a2,20180224,59000.0
581,M,22,e112df4e6aba4ff79790a75e7304cbc5,20161220,49000.0
582,F,54,421260f3c6cf49018be314fa93446ff9,20180719,96000.0
583,M,62,e7a9b8f3ac29471ea6c0baf4ae2c97aa,20180105,73000.0
584,F,50,55540073b2be424a9729852465b1b8df,20180106,75000.0
585,F,80,532638c9f8d942a5bb39688d2f8bac20,20170726,87000.0
586,M,55,3ade1139f5ba498087716e9735366da3,20150923,112000.0
587,M,40,4b2a9054c3024ff5be7b0b7196159b62,20170303,50000.0
588,M,43,3cabd0099961416b9810043e7eb0f743,20151218,52000.0
589,M,61,46c1046acb4b4f29840ba3d55ba5682d,20170205,53000.0
590,F,32,bfea1616533f4ca0971407dc5a63b7c7,20170531,43000.0
591,,118,44714042b21e44e4ac10754bbdda8347,20150928,
592,F,68,1cf78b092c964dbbaf4fc82cbaed6c54,20170903,32000.0
593,F,66,b30df99d6d0a4544a7d8f2beb79f7a68,20170821,104000.0
594,M,36,490b282bfc3945df8ac3bbe54dd400fe,20171226,35000.0
595,M,38,c0c3517fdf1b41ceac16d5432c7a4aa5,20171019,60000.0
596,F,80,c35b03c286fa44bea8a1739558a87d3f,20150728,54000.0
597,F,82,8edaf0e1d7e44db4a81f2c3acec22665,20180123,68000.0
598,M,45,3446d272fcef4bd28e88300d1163840a,20151027,74000.0
599,M,89,3a81d2ae9b694b308874cff5e4505290,20171026,63000.0
600,F,45,431c4c38270f43aba599470ac6ec0e7a,20171207,94000.0
601,M,59,131d42c477cf4ea9a4823922d1f3f831,20180405,35000.0
602,M,22,d69bf082f38d48af93839c66b66375dc,20180322,44000.0
603,F,67,de938b5f2be14afe96fbf02398907c2c,20170714,50000.0
604,F,30,03374e3f14564b36a7138154ed8c194a,20161205,41000.0
605,,118,25b4b4120a1a4cb6b7c6bc929a419ba6,20170415,
606,M,56,c9fe2208e4da432898d61a0340743613,20180402,88000.0
607,F,53,11d7a9296e35432f8a34b21e337529fb,20160114,100000.0
608,,118,59a12422f837467894ff33fafbc01d70,20150823,
609,,118,149f67791ca9431bb9c27f9f59a4435a,20151210,
610,M,32,af44c9f11887442aabb07c86e31be442,20161028,58000.0
611,F,51,d72d201be5794279aa716d8ad82b8d90,20160223,73000.0
612,F,38,f707d8ac81e84b6a82d6ef640ca4a22c,20171225,66000.0
613,F,52,6cabe7c6741e4f0eb048ca7db74aadc3,20140113,45000.0
614,,118,ecd3d9913d5b48d2bd60aa7f73fee1cc,20161008,
615,M,55,d0ca8c271d754b7b9c565443d676d61f,20160908,68000.0
616,M,81,25d13cfaeaa94d1e9c72eac919a40e64,20171009,41000.0
617,M,55,7ab94387072343aabaa1ffc5c1048d9e,20171103,78000.0
618,F,51,bd7528c4abbe4c4db28fa0b6a20e2c4c,20140202,67000.0
619,,118,df6fd073309e42ecb1ab53d3daa6e13b,20160429,
620,F,71,0caa5fbb22264d78a9608ce3761761e7,20150904,74000.0
621,M,45,59f3d232e63e4963a3855130683f38ce,20160303,84000.0
622,,118,e15b25ab55b1440caab573be8e8c5afc,20160802,
623,,118,57dd6c2aaa1b45c88fabf6f52a38829a,20160305,
624,M,49,094630a89b2e45129af4384494385492,20151016,71000.0
625,M,62,111b40bd65784e179b2e7ba13c481ca2,20170920,48000.0
626,F,65,4324b549f593457696d336c2925ee12f,20151016,99000.0
627,,118,d04b09c1ae754602aa52f3edad0660e2,20180203,
628,F,50,c224c3eb8ca34ea0b5c5f2981cb4085f,20180109,63000.0
629,F,20,79aa711ee90c4297b1c6cb6f7d40421a,20180203,60000.0
630,F,49,993f1b479403428d9a7af63109cd7d94,20180430,31000.0
631,M,55,40b18766e22647e3ac27f7ae7c4844d5,20170924,83000.0
632,M,58,013094309e1b49e095c098df412d125d,20141024,54000.0
633,,118,2fc58eaff9bb4ee59d04021408f62d77,20160607,
634,F,95,5638a1d0d55a4556a64a87118fdfe695,20170913,64000.0
635,F,83,8bf702aaba5244bfaa580aca1189922b,20180112,99000.0
636,F,56,0f792a0ea8cb4a6c86cf52c055f1510f,20160214,70000.0
637,M,66,f4c75d8d43054e86993529f63ca54f00,20170523,54000.0
638,M,87,797b15c1a31f4de39696400b7f768567,20170808,74000.0
639,,118,fcaccfeda18b4ac08d5a25b64b4368f2,20160824,
640,M,55,54658f58643948239b5f782535922002,20160826,89000.0
641,F,52,6dae9375dafb4329b4d69ebbd04fdca7,20170801,114000.0
642,F,59,309e6ef35e8746ec9031a781304bd5cd,20161226,83000.0
643,F,59,20260caf2ea641a882c2127ed2073a4e,20160515,51000.0
644,F,49,026876bc8c6a4e0c8e330342c92cc844,20171128,74000.0
645,F,62,89cf536cbae74755a29d55a89ed175b9,20140404,46000.0
646,F,56,e58ffa65111b459c9d6d98b0e137d4b7,20150826,80000.0
647,F,51,5a89bd9fa2374a81bba2373dee6ffbc9,20170401,97000.0
648,F,47,21eef0356f42406c9e70c5e1c03ab378,20140608,62000.0
649,M,38,bc351f17150242ccb1f083309179951f,20160413,96000.0
650,M,43,aada49f7ba684e51a630dbf5d2a12b6c,20180709,44000.0
651,M,43,acd7dc8df1384ba8bf49dd10a028378b,20161021,72000.0
652,M,49,1ff988aa1d75494292e08eeb2069af18,20151106,84000.0
653,F,36,c382ccba648a45b0bb55f3465df838aa,20170925,57000.0
654,F,45,93c230e2ff31416c9fc190cd560f8653,20161124,58000.0
655,,118,7cca188abff447d0ae07fa3e8a8f1dda,20180331,
656,M,53,d41fa9b8c2e24a1d94caa890c53bbcf6,20180609,95000.0
657,M,43,99f82310db3242c593d47b848ce581bb,20170806,60000.0
658,,118,a6eee494b513443099e657f362abcdec,20180326,
659,F,18,c1e96618c1e74fd192f8a5bb29b014f3,20170619,67000.0
660,M,40,f0eafd499d9c42a991e89d34a0eec489,20160602,41000.0
661,F,83,efb2c8c6351b423b97bc5508ba62dfde,20170321,114000.0
662,M,49,e25ba3813b224ea894e9d5bdd9f1bd64,20180123,65000.0
663,F,51,a187f250fe72405788e7fcf0c20b8e09,20170323,106000.0
664,M,25,a2ac56c8f36448a982009510d0447891,20180329,55000.0
665,M,71,5cf0e01dffc14e419fe6110ead56c509,20180105,55000.0
666,M,58,db3eae5286d940d089eb5a72ea4d2be6,20170917,71000.0
667,M,53,0fb53c5429d54a50a82803a7e1f03f25,20140712,36000.0
668,F,83,24f1885ca61046c4b86b19858d3ae911,20170615,93000.0
669,M,46,2277f0026d4546969e5a564354d3664c,20160315,56000.0
670,F,69,9ab83b0a9fe74e4ead33c741bcc4c2ea,20170225,97000.0
671,M,51,c06cbc22ae8d4ce39d8c2cdee4272ace,20170802,73000.0
672,M,61,ad80753fc9e0485c9e6b1cc9478d827f,20180224,68000.0
673,F,81,648bf85977494f6592d776c42896c3bf,20170804,101000.0
674,M,60,b527eab600344530991f159dffc3ac53,20180202,41000.0
675,M,48,f5de20984950433d9c206f7c42477342,20150910,75000.0
676,F,48,5647967694bb4af49ea07dd2dc835ea8,20150923,87000.0
677,M,73,af74271eb39449619fd3bc60e7b0bce4,20140124,63000.0
678,F,41,3915674b75774fd8a5dccf50bc871d60,20180211,89000.0
679,F,39,614061b6bc56480f99271dd3b3402a69,20160402,77000.0
680,M,31,ddd92ad1b92f4a79be14e1067731a87d,20171008,56000.0
681,M,38,2ad9a1463cca40ed994e2a0dde0ffb08,20171215,61000.0
682,F,46,80df0308856f4207be404ae750b73399,20170911,36000.0
683,M,87,cbe1a04c53d9467eb6afaf7e96cf8124,20141113,72000.0
684,F,53,05beec1cbeb8481d9bfb5844343ba374,20151214,83000.0
685,,118,fe083566dce34c52a6e9d8cfd87239e4,20180615,
686,F,93,c1e4888e931740838f7ef3bbd04a114c,20131025,48000.0
687,M,42,1f72799b1a53458f9615837f6c7eaddd,20150825,41000.0
688,M,54,b728608c644a45f4a280139048dd7c14,20151026,79000.0
689,M,47,70f115dc7bf84a2ca3b1481639590f2b,20180726,53000.0
690,M,75,78de990355734b7285eb503c012b4703,20171203,109000.0
691,F,79,0cc13b3094c7473aa4fd1a6b35d25652,20180410,61000.0
692,F,36,faa6311660b24390bf14c3d52db6afeb,20171010,64000.0
693,M,30,9c723149d24b4e4792182c8f7c0da6c3,20170409,43000.0
694,M,34,c92ad69c3da742279ca04720545955e0,20131116,50000.0
695,F,39,d7c7866cc48b4ec38714c2979d31c979,20160119,78000.0
696,F,52,352ccf90feeb4c92a54834c7ad2b66bf,20160523,87000.0
697,M,43,a2acc24642b34dbca491bb3c5ba2b2ec,20160416,34000.0
698,M,75,6d8a45614bea44658e131c8d66b21cf8,20180624,38000.0
699,M,47,5de2b57a16f64cc187415744b93d9ff6,20170917,40000.0
700,F,60,a4cd8d3f09a44dd09960e7e96df805a5,20180420,117000.0
701,M,31,4c2a9b684dde4658b71073d1432fac91,20180123,43000.0
702,M,70,825af41b833a4bcfb41a5a11005dbb48,20180304,35000.0
703,F,49,9da3f2339b244229a8337572e982b189,20180109,36000.0
704,M,48,c87e041cfaac44f9a2e3b4791b915ee6,20170816,56000.0
705,M,37,0b265c689a2b406095d5aec5b33bded9,20171219,36000.0
706,,118,c86980b5d65a429795dd59535136a347,20170329,
707,F,67,73ffefd41e9a4ca3ab26b2b3697c6eb7,20150929,67000.0
708,M,48,42b57a678bda41d88dd6adfa2e5f8d5d,20150719,65000.0
709,M,69,67dbaaa6f68a4c029eec9a4d51b6ba5a,20150920,38000.0
710,M,66,083145b8b0004b21bd4433134747c6b2,20171219,32000.0
711,M,38,c0c8ab46c7714a2da817a69fea4ed043,20170912,56000.0
712,F,59,3e621194f72e40d7a0b695ee9b7c38b7,20170816,90000.0
713,M,43,47eb14d1e8514ffe89fa66e5ee351404,20180410,65000.0
714,M,43,1f5c961416e64c5d88098b02b1bdf246,20140128,41000.0
715,F,68,4c4ef31a68624cbbb92d813c24b1aef8,20170421,108000.0
716,M,60,050a57f4d675402ba1a06c8c49a4a200,20180424,45000.0
717,M,53,142a2b3df84841599071107326368f2b,20150925,39000.0
718,M,34,d7f4a8625e8341aca78542f792c0016c,20180216,50000.0
719,M,77,b9a7de55d4bd43f49a0865edf14ee23a,20180322,64000.0
720,F,88,f6fd0096e1c94e70bab82c03cf88e88e,20170511,73000.0
721,,118,7ac04804f4a543038f7bd69135938189,20160320,
722,F,62,3176a9b487b94539a391a3bbea9f08ab,20180625,88000.0
723,M,63,3992a086bf2646ddae7821ed3e9424a3,20140731,86000.0
724,M,70,d34af41fdf2a4ca2a68dc6991d5a8059,20171112,99000.0
725,M,38,bed9fd6cebd64367a9198990c097477f,20180403,33000.0
726,F,44,9f2bbc9d8b65448aab330a6059292679,20180217,39000.0
727,F,40,a1c72a010c5746f28251ae4267816025,20180306,50000.0
728,M,51,b925f853e90442d99f203e12e899999b,20180328,99000.0
729,,118,e199fdec031441fb9f1295eb7952be69,20161025,
730,F,72,15ab73bf4cc4467db865911592678b38,20130814,60000.0
731,M,22,91980427ebe04cd7be18426320375cc5,20170904,45000.0
732,,118,6181f119c4ef43ed8eccf9af10ec2121,20160227,
733,M,72,b28132faa6754c4590adcbd47e7a2004,20170819,49000.0
734,M,70,69743d51492d4173b0e054fd5d8f943c,20170903,37000.0
735,,118,66e04cebe10343a9b26dd1aaf909a601,20170811,
736,M,23,0c0af42e1e804ded94eb5d73dfffbb6f,20140719,65000.0
737,M,38,7f872e820d574862bfb79fdb3b2da602,20180718,75000.0
738,F,71,9675cdd10b144aff8be41a7eea5e9670,20151017,67000.0
739,M,50,7c8479d8241344f6a0c306621e191c75,20130927,51000.0
740,M,72,92a01881553f458daa00d6b726dc78d3,20141204,35000.0
741,M,43,0eca500cc9b449f2a134bcd37990d539,20180327,31000.0
742,M,63,e55697970b294efcb25d592a7b1d96a8,20160510,70000.0
743,M,73,3a94b435ee0647ceb716a182fdf82c7b,20180610,46000.0
744,M,53,c12a3fe9d35142e8b35e88ae235cca54,20151227,57000.0
745,F,37,088debab4050432abc4817f192abc702,20180507,57000.0
746,,118,bc79e215f22743698d0ff7c97a4c3f0c,20180709,
747,M,45,26a94cd349bc4367a5d43e7ae4de3355,20141029,44000.0
748,M,59,355ab404fc63416cbb0692b7ab9d51b6,20180702,61000.0
749,M,74,28e0ef07b9ac4d4cb26c9182979c1069,20160924,51000.0
750,M,18,d62cf96d9f19459e8ddb11720f1fa78c,20161031,36000.0
751,F,94,56163abfe5a848debe17c970e7f0c2d1,20161130,84000.0
752,M,38,f5eea282dcf84ee493a914f9b2a21a09,20160207,33000.0
753,F,67,2f19dfa70eef432380ec50165be2f884,20160912,50000.0
754,F,46,5508e87b5a874f5fb73492a7e3e25309,20151229,36000.0
755,M,82,742a238ad3ae45ddb0b8c09f13c7fd43,20171220,41000.0
756,M,37,9fb2081cc2eb4cb9bfb7265dca9a7879,20180705,36000.0
757,F,65,3b163517605a48a6a80dcf59cbad3b6f,20180604,71000.0
758,F,66,732bd0b897334fe1ae49ccad7dd3ae61,20170815,34000.0
759,F,65,f3259dc67efc4a04b6f6749d360e0e96,20161009,57000.0
760,,118,4d573916e3614e7c99b3ba26440efe40,20150822,
761,,118,b3012ef6a5e440799b1f08f4f5ed44b3,20170928,
762,F,54,3bcc51fdde354eb1949c813dbc905182,20160613,52000.0
763,M,63,a190c39429ab4e43a0f2da102f98a045,20171219,113000.0
764,,118,ed46fca6de7042478b411690878dc069,20180405,
765,F,50,4ff9be4a461b4130ae28887591c15915,20180325,110000.0
766,M,64,e3b7b36ebe7d4ebf9a288599941cf9f6,20170921,81000.0
767,M,66,ac3d62b70d7b4cb7ab931cd7c8c6f08b,20171014,50000.0
768,F,76,40399df768594afaa13aaca0b273608d,20161209,62000.0
769,F,56,be988e03caab4d33bc04d4e37f5d2e72,20170104,82000.0
